4th of july,all saints' day,all souls' day,anniversaries,anzac day,april fool's,april fool's day,april fools,arbor day,armistice day,ascension day,bank holiday,bastille day,black friday,boxing day,carnivale,children's day,chinese new year,christmas,christmas eve,christopher,christopher columbus day,cinco de mayo,columbus day,constitution day,day of the dead,democracy day,dia de los muertos,diwali,earth day,easter,easter day,eid al-adha,eid al-fitr,election day,epiphany,fat tuesday,father's day,flag day,fourth of july,good friday,grandparents day,groundhog day,groundhog's day,halloween,hanukkah,holi,inauguration day,independence day,indigenous peoples day,international day for biological diversity,international day for disaster reduction,international day for mine awareness,international day for monuments and sites,international day for the elimination of racial discrimination,international day for the elimination of violence against women,international day for the eradication of poverty,international day of biological diversity,international day of charity,international day of commemoration and dignity of the victims of the crime of genocide,international day of democracy,international day of families,international day of forests,international day of friendship,international day of happiness,international day of human rights,international day of human space flight,international day of non-violence,international day of older persons,international day of peace,international day of persons with disabilities,international day of rural women,international day of solidarity with palestinian people,international day of sport for development and peace,international day of the girl child,international day of the midwife,international day of the world's indigenous peoples,international day of tolerance,international day of zero tolerance for female genital mutilation,international literacy day,international men's day,international volunteer day,international women's day,international youth day,july 4th,juneteenth,kwanzaa,labor day,liberation day,lunar new year,mardi gras,martin luther king day,martin luther king jr. day,martin luther king's day,memorial day,memorial day ,mlk day,mlk.day,mother's day,national day,national day of prayer,new year,new year's,new year's day,new year's eve,parents day,passover,president's day,presidents day,ramadan,reformation day,remembrance day,republic day,resurrection day,rosh hashanah,saint patrick's day,spring break,st patrick's day,st patricks.day,st. partrick's day,st. patrick's day,superbowl,teacher's day,thanksgiving,thanksgiving day,thansgiving day,the chinese new year,the queen's jubilee day,three kings day,valentine's day,valentines day,veteran's day,veterans day,victory day,women's day,world aids day,world cancer day,world diabetes day,world environment day,world food day,world health day,world refugee day,world water day,world wildlife day,yom kippur
0.0052743414,-0.019948287,-0.020756127,0.03459064,-0.039549448,-0.04605747,-0.05378354,-0.04605747,-0.033457346,-0.00029564757,-0.042528458,0.02528119,0.018315364,-0.016034482,-0.054520197,0.008954343,-0.01955938,0.039977256,-0.025019482,-0.033231527,-0.019423397,-0.0233015,-0.015894141,-0.00081676675,0.023538249,-0.03729417,-0.08980218,0.02254128,-0.047031224,-0.044033144,-0.0076085986,-0.035756778,0.0035362293,-0.01073331,-0.034884643,0.0017700371,0.0442586,-0.0124216555,-0.0063721803,-0.006857388,0.019790066,0.011738547,0.04101803,0.042430177,-0.014551196,-0.058471475,-8.79383e-05,-0.039105378,-0.023006938,-0.023771953,-0.050373096,-0.050804652,-0.046096295,-0.016887765,-0.038489126,-0.03642047,-0.054401577,-0.053147417,-0.0532227,-0.047085706,-0.096157834,-0.04114168,-0.04063791,-0.032644335,-0.056573197,-0.021107337,-0.015027212,-0.06689051,-0.019670935,-0.05610949,-0.064528205,-0.046332214,-0.03943111,-0.07368549,-0.054276254,-0.032880083,-0.025948241,-0.04722161,-0.0032954228,-0.07023537,-0.0246737,-0.045067824,-0.04217254,-0.05924474,-0.011107554,0.05675573,-0.013723399,-0.025915353,-0.058063217,-0.0064476407,0.03478212,-0.022080244,-0.037469238,-0.013716708,-0.017628266,-0.017628266,-0.03609483,0.007094159,-0.027634287,0.015306668,0.014576211,0.073064655,0.056828003,0.026406173,0.026197735,-0.030918745,-0.0038966283,-0.024128396,-0.024128396,-0.00035833838,0.020628698,-0.0061380537,-0.05984614,-0.034507737,-0.077871375,0.00042689004,-0.020782873,-0.00015854242,0.036234777,0.005520952,-0.00015854242,-0.018104088,-0.04186873,-0.01390327,-0.023272075,-0.041975453,0.03914826,-0.02709759,-0.03678396,-0.034193825,-0.034193825,-0.021051578,-0.021051578,-0.05758525,-0.018788014,-0.043327466,-0.036141433,0.012386107,-0.052821252,0.017746119,-0.024372775,-0.087757245,0.0072022662,0.02763163,0.016331267
-0.020046528,0.01810416,0.023444422,0.032010276,0.038123224,0.021363694,0.023249865,0.021363694,0.041999,0.023978364,0.049585834,0.041700866,0.01952078,0.025804607,0.039039556,0.052168645,0.008063216,0.0106943315,0.058170084,0.022992399,0.07010693,0.014103648,-0.0047032055,0.019611543,0.013007623,0.030697584,0.029751016,0.014377898,0.05673996,0.011173247,0.06426079,0.047645986,0.013679971,-0.0012435637,0.030334467,0.03763278,0.07070939,0.0059262034,0.009936175,-0.025788754,0.069092155,-0.009735895,0.07071237,0.060696054,0.053598847,0.03686092,0.047556065,0.019181892,0.032172885,-0.020341437,-0.030487604,-0.014112121,-0.010896593,-0.004451166,-0.03801616,-0.03840441,-0.028228633,-0.028163927,0.008778561,0.032039557,0.009269568,-0.026453357,0.0095505575,0.0039431057,0.05490835,0.004432296,0.0026585688,0.010054762,0.026772032,0.021095805,0.018636962,-0.010782608,0.010009645,0.0056952313,-0.03468493,-0.002577,-0.03768631,0.04386265,0.015249244,0.032204915,0.00024435716,0.0060834675,-0.026663251,0.0068578045,0.007027707,0.025272308,0.016766507,0.012629036,0.03443591,-0.0065059713,0.026139729,0.0079430025,0.0014421511,0.0130393645,0.005942692,0.005942692,0.0144053465,0.047430832,0.0018219912,0.021581054,-0.017895283,-0.016277507,0.0017476999,0.0041467655,0.004159545,-0.038792074,0.029418219,0.0045387396,0.0045387396,-0.004655026,0.019689418,0.005524262,0.06819604,0.025512528,0.027631175,0.033968553,-0.006724127,0.02219668,0.034342576,0.05016672,0.02219668,0.07110398,-0.0005944026,0.041431807,0.01593466,0.056413896,-0.0054786056,0.03868977,0.038546994,0.045862943,0.045862943,0.0067613893,0.0067613893,0.05889176,-0.012354823,-0.012074473,-0.017940909,0.00447998,-0.020434491,-0.0076984535,-0.0029915236,0.00023160246,0.0020259717,0.0047852676,-0.0015147387
-0.009670962,0.004683675,-0.045802657,-0.020553954,-0.09614872,0.101150595,0.09141456,0.101150595,-0.01791946,-0.12720372,-0.054091476,-0.040400714,-0.03658637,-0.01825199,-0.051639754,0.00090094114,-0.028841164,0.08320248,-0.00809881,-0.0016582852,0.0006071453,-0.040322233,-0.065929376,-0.043594863,-0.04268545,-0.10507369,-0.009753908,-0.080228396,0.0294108,-0.032560803,-0.005597645,-0.033463202,-0.06574389,-0.054189432,-0.027720002,-0.042487662,-0.059531324,-0.039615966,-0.10700574,-0.011096236,-0.02615604,-0.059491582,-0.0820142,-0.070412874,-0.010722639,-0.022502882,0.05069764,-0.10522025,-0.056326345,-0.06542724,-0.07581418,-0.038032494,-0.057980075,-0.04209481,-0.07482006,-0.03463742,-0.088956304,-0.07735751,-0.05750218,-0.08077579,-0.032281708,-0.0655,-0.077020496,-0.04597212,-0.06942413,-0.08195741,-0.10337992,-0.036491755,-0.048376124,-0.094418064,-0.065906815,-0.057891678,-0.04869392,-0.062369786,-0.089903474,-0.060271036,-0.063896924,-0.07042575,-0.017235624,-0.085368946,-0.054087196,-0.058865532,-0.05883667,-0.0681292,-0.010044136,0.00461442,-0.042129226,-0.063591324,-0.09433403,0.097488284,-0.019261867,-0.054254584,-0.049825165,-0.043296617,-0.09452553,-0.09452553,-0.041100252,-0.056884933,-0.05288193,-0.08092306,-0.11970718,0.0971348,0.090007715,0.06625856,0.06681422,-0.037772197,0.059994146,-0.05024533,-0.05024533,-0.08127866,-0.044555828,-0.09784112,-0.00867041,-0.066385165,-0.0053315563,-0.022800969,0.02001841,-0.038230404,0.0637965,-0.032192018,-0.038230404,0.016535789,-0.01878249,-0.067586064,-0.081093825,-0.09533795,0.078551516,-0.066110656,-0.002879198,0.0073024887,0.0073024887,-0.068856016,-0.068856016,-0.033600222,-0.038747363,-0.024223248,-0.07439147,-0.037717097,-0.053575322,-0.058273934,-0.026957724,-0.09999463,-0.022083983,-0.069649994,-0.06554535
0.01935601,-0.02678719,-0.077230744,0.007503191,-0.059830066,-0.02992218,-0.02380016,-0.02992218,-0.068515345,0.002815049,0.01269206,-0.05956348,0.0065124743,-0.032167546,-0.045026436,0.029975299,0.006840103,0.00392594,-0.0608421,-0.027980736,0.048369106,0.030025786,0.13306232,0.012952798,-0.0053625414,-0.01333513,-0.026042541,0.13487345,-0.041015584,-0.018005528,-0.021679597,0.0023621924,-0.007598825,-0.020086756,-0.040726833,-0.055981785,-0.04174356,0.043997414,-0.013888663,0.022031564,-0.022062663,-0.00082071905,-0.04683382,-0.036387645,0.010644317,-0.042511493,-0.04555751,-0.034673806,0.018159349,0.07138859,0.057647835,0.023853773,-0.037780058,0.076822,0.045385707,-0.01766584,0.013525217,0.058211546,-0.010139544,0.005204354,-0.012688471,0.04998398,0.050573945,0.0008309727,0.013955123,0.05340602,0.03969599,-0.02363289,0.017749546,-0.013581328,0.052681625,-0.012747094,0.06904132,-0.023898005,0.0080665955,-0.015501816,0.07343174,0.05905115,0.0407564,-0.043174785,0.008446249,-0.02874751,0.024439326,0.015240395,0.023973372,0.036264952,-0.0077693,0.01443697,0.03557091,0.008944443,-0.049380414,-0.031092029,-0.02186273,-0.033216503,-0.0013440053,-0.0013440053,-0.028633917,-0.013837817,0.01413164,-0.0022145617,0.0017177399,0.005036655,0.011485369,0.027045405,0.020332595,0.022771502,0.019134607,0.0071256272,0.0071256272,0.022089744,-0.03203098,0.03557003,-0.01692546,-0.06300843,0.0146722095,-0.012578153,-0.050723705,-0.019934103,0.010116954,-0.032999463,-0.019934103,-0.024953157,0.011372325,-0.049639806,-0.04202688,-0.012759129,-0.00092873,0.04538677,-0.0298742,-0.0005984671,-0.0005984671,0.04845359,0.04845359,-0.051011253,0.017769923,0.053574953,0.031050984,-0.02442626,0.019488815,0.0037932661,-0.0029984084,0.045303773,-0.038981885,0.022746332,0.01763915
-0.0831018,0.006277248,-0.044069715,0.050106473,0.05612537,-0.03898101,-0.029830134,-0.03898101,0.04358594,0.026165985,0.035346087,0.05732552,0.0022727444,0.052199736,0.019188497,-0.0045156865,0.021720394,-0.014416342,-0.0044988007,0.0066405497,-0.00931479,0.010065305,-0.030408157,0.012683288,-0.036492676,0.04202558,0.013132229,-0.007190918,-0.006154599,0.009907069,0.013307624,0.009524566,0.04123682,0.04806737,0.011533659,7.950528e-05,0.024760729,0.011853937,-0.008103112,-0.10148866,0.021788241,0.027321966,0.011818315,0.028183628,0.022404905,0.037004624,-0.010340046,-0.008742485,-0.04179873,0.038091306,0.008413474,0.050052155,0.057119377,0.059915576,0.04551005,0.013469839,5.27869e-05,0.0008351261,0.014705498,0.047437828,0.025776742,0.065378495,0.01383219,0.032817084,-0.015281359,0.016622595,-0.009093695,0.059390094,0.017620742,0.03709189,0.010660436,0.0069849733,-0.003170327,9.801561e-05,0.011620645,0.056980498,0.014509284,0.023894588,-0.0068768878,-0.008351691,0.018894855,-0.04153786,0.017254978,0.04858727,-0.0920671,0.054844115,0.028408745,-0.020218635,0.024805287,-0.019975968,0.018772084,0.07535799,0.07550542,0.07586548,0.038618714,0.038618714,0.059663337,0.056797374,0.02226441,0.014292928,-0.004136675,-0.013980147,-0.007751886,-0.0114003355,-0.007474763,0.02671716,0.05074646,0.0121227745,0.0121227745,-0.024057902,0.08163694,0.066825315,-0.023677515,0.05024007,0.029794527,-0.059116438,-0.010673303,-0.04486269,0.0369695,0.0040005003,-0.04486269,-0.05295801,0.035441358,-0.007685132,-0.008061837,0.019290794,-0.009717153,-0.02173891,0.019158645,0.019373108,0.019373108,0.025949346,0.025949346,0.03924264,0.0071330746,-0.0070991092,0.013309905,-0.009026764,-0.0058807763,-0.034492187,0.043121725,0.0026542938,-0.053265024,-0.012209957,0.016117597
0.0050559533,-0.004403295,0.03658948,-0.08156584,0.009637248,0.09047564,0.07790197,0.09047564,0.021916881,0.0038858894,0.0913933,-0.01272257,-0.021665372,0.06679306,0.0014827607,-0.021451306,0.014203034,0.065569565,-0.04372644,-0.021312177,-0.03957901,-0.022098906,-0.01901832,-0.0055471878,0.011506998,0.041751646,0.025818793,0.007200233,-0.018311223,0.01767493,-0.022857556,-0.039727703,-0.012158282,-0.012816443,0.045831308,0.023610301,0.059377514,-0.067050666,0.0033822735,0.009809549,0.04977203,-0.019456135,0.017478954,-0.013420804,0.009313684,-0.08350777,-0.052103266,0.06207944,0.007041022,0.061249122,0.052910358,-0.022316776,0.037830807,0.01820235,0.050019328,0.035361923,0.016702225,0.054025795,0.023238136,-0.02026007,0.053334285,0.06256678,0.07211178,0.007488282,0.02949389,0.05119211,0.059398364,0.016965335,0.029447448,0.041770816,0.0346031,0.06476403,0.033484444,-0.004876592,0.054262385,0.056543905,0.09101921,0.02551646,0.021053893,0.05362765,0.057723742,0.062730715,0.06221203,0.04924471,0.002375608,-0.009070664,-0.08831964,0.009427401,0.024415242,0.08511658,-0.016515065,-0.044565894,-0.044691235,-0.03650274,-0.008081457,-0.008081457,-0.0469686,-0.008559011,-0.032547165,0.015067696,0.00025422496,0.046347834,0.03209901,0.03888962,0.0269172,-0.03370715,-0.043529924,0.033015843,0.033015843,0.029259149,-0.022836067,-0.052533306,-0.00083345093,0.046780013,-0.051149882,-0.027843364,0.03554391,-0.02410049,-0.00790559,-0.017809894,-0.02410049,0.035542637,0.0009175491,-0.015036868,-0.006263554,-0.003334484,0.06363796,0.020776462,0.018392842,-0.037063316,-0.037063316,0.011612546,0.011612546,0.008255014,0.022024397,0.015365684,0.023532556,0.0117818,0.052872986,0.09125575,0.06686271,0.043468688,0.07440715,0.03973125,-0.0125573
-0.0046676034,-0.0068689403,0.030814607,0.04855672,-0.01976413,0.03887332,0.02646683,0.03887332,0.043247283,0.048819114,0.0036162196,0.02947005,0.07452208,0.02999452,0.03242752,0.09016385,-0.019120432,0.023150833,0.036944427,0.029166894,0.08874143,0.026609994,0.010272446,0.017772263,0.046022996,0.044170585,0.0010355113,0.066101,0.037562765,0.029047932,0.032662936,0.014152138,0.06771435,0.04851229,0.06584963,0.005657405,-0.06273283,-0.010853486,0.070737414,-0.011699213,0.028376343,-0.032846797,0.04154192,0.03856672,0.045943886,0.027454913,0.05660559,-0.018111186,-0.026776792,0.06752667,-0.04534099,-0.028502727,0.036427025,-0.03975197,-0.04268649,0.049809985,0.036046416,-0.033578683,0.011687053,0.02947937,0.008332481,0.023164913,0.021587158,0.018475927,0.018107492,-0.0021046682,0.046014756,0.0472656,0.01463828,0.08924019,0.010769157,0.043167584,0.05389238,0.053493675,0.020358821,0.04574324,0.05954252,0.061779723,0.026249966,0.059025243,-0.029700998,0.07117586,-0.026831176,-0.026947234,0.012792773,-0.008976611,-0.016178615,0.0182923,0.026519252,0.05247607,0.035337187,-0.029958354,-0.0350566,-0.035089422,0.031724893,0.031724893,-0.004501522,-0.006624526,0.033387173,0.01839993,0.0071482747,0.10083513,0.0892198,0.08145678,0.070702575,0.036336854,0.027956335,-0.047734063,-0.047734063,0.066583864,-0.022063294,0.0375349,0.028739953,0.021150094,0.06664031,-0.013505595,0.07344104,-0.022681344,0.0064735287,0.038888156,-0.022681344,0.041510064,0.044473123,0.021883478,-0.0020246138,-0.020574229,0.022501266,2.2093216e-05,-0.04620084,0.0042712567,0.0042712567,-0.005815252,-0.005815252,0.014916747,0.00041860584,-0.013112907,-0.0143727,-0.062471043,0.009443075,-0.02448311,0.027279183,-0.010607255,-0.04374596,0.010205281,-0.004553976
0.064934365,-0.012018986,0.028803138,0.07930103,0.025907341,0.042462897,0.046141613,0.042462897,0.04382463,0.09725396,0.04228512,0.058590923,0.0733421,0.032840725,0.04975392,0.009895852,0.07170939,-0.0071612475,0.017166322,0.0019531946,0.12952626,0.06645231,0.015880005,0.08328636,0.05950807,0.03910742,0.0131497765,0.054534294,0.009565714,0.065761015,0.021137055,0.019121232,-0.0014175164,0.004490346,0.024908727,-0.019826842,-0.0044175643,0.07845105,0.061239224,0.04302193,0.002512049,0.042023696,0.041594803,0.030448332,0.012535862,-0.013002516,0.029326051,0.073321484,0.07175331,0.0017182073,0.048130747,0.06832265,0.056846384,0.10914888,0.04523293,0.076704316,0.040541384,0.04810843,0.071548626,0.030350262,0.015979936,0.109107494,0.055014215,0.019738426,0.06742313,0.065347224,0.06000017,0.079119496,0.07333262,0.05649198,0.08640949,0.07929003,0.10267019,0.045196213,0.10644613,0.05628669,0.014190949,0.01920238,-0.0025238462,0.054852296,0.09261674,0.073803626,0.08611286,0.03944144,0.07155811,0.05425314,0.01341178,0.046981864,0.026601411,0.02589212,0.004725936,0.08821516,0.0976659,0.07958698,0.0933971,0.0933971,0.08375577,0.069416314,0.046051573,0.07608687,0.007891038,0.036991794,0.032892585,0.02118176,0.013663826,0.047025222,0.053890646,0.08271504,0.08271504,0.046663485,-0.014734428,0.067183785,0.07360017,0.042809375,-0.015565259,-0.029151795,0.0024040772,-0.026253987,-0.06710386,-0.009584865,-0.026253987,0.03523513,0.012958305,0.057094082,0.050473046,0.051100787,-0.0068054474,0.025707833,0.073278114,0.044033404,0.044033404,0.11240739,0.11240739,0.016712554,0.08986561,0.04245313,0.09421202,0.06588156,0.035072245,0.04046194,0.06374348,0.076042205,0.05934324,0.0424716,-0.021264752
-0.024624335,0.012995048,0.004917842,-0.057072926,-0.0781415,0.025244404,-9.37085e-05,0.025244404,-0.06233201,-0.010836222,-0.025899941,-0.049285743,-0.047445066,-0.025202893,-0.07379767,0.06733087,-0.07003312,0.005867537,-0.018695133,0.026424523,0.01158679,-0.07703959,-0.06543473,-0.066289224,-0.062297147,-0.028799193,-0.048353568,-0.049828093,-0.036896203,0.021833241,0.001145728,-0.025921203,-0.063671246,-0.0868956,-0.06611332,0.02505553,0.018857468,-0.02943067,-0.09455786,-0.028250506,0.013157158,-0.048122223,0.01785469,0.0049030697,-0.008900302,-0.057582345,-0.080276616,-0.10433332,-0.039770503,-0.1081978,-0.08579676,0.016123796,-0.05491717,-0.063085124,-0.13387224,-0.091043614,-0.035522208,-0.086091794,-0.057377663,-0.06948081,-0.042353533,-0.05903625,-0.00548383,-0.08056799,-0.06852229,-0.03832507,-0.073306225,-0.032426897,-0.08645832,-0.0340013,-0.05010519,-0.073538065,-0.061504707,-0.064630456,-0.075174235,-0.07731636,-0.09779575,-0.06356738,-0.10371975,-0.017982362,-0.07658673,-0.059627,-0.09524531,-0.06519125,-0.013379826,-0.09099602,-0.09027593,-0.0904371,-0.0575383,0.039060235,-0.008741316,-0.11640211,-0.1168839,-0.12061368,-0.10602417,-0.10602417,-0.093418196,-0.0038374,-0.051998734,-0.08327975,-0.08718099,0.05083554,0.06739695,0.036570746,0.06828304,-0.04615902,0.047304235,-0.077306286,-0.077306286,-0.06291173,-0.043779533,-0.07914047,-0.031430677,0.02319109,0.005007083,-0.045659795,-0.07377823,-0.05515132,0.083581194,0.0040468937,-0.05515132,-0.037565663,-0.03965292,-0.09337136,-0.10243236,-0.042093482,0.019087158,-0.09643327,-0.024350222,-0.0386351,-0.0386351,-0.070010275,-0.070010275,-0.011128975,-0.1109504,-0.06972273,-0.032030825,-0.0437526,-0.0130492225,-0.02533403,-0.055541027,-0.09190601,-0.013662867,-0.04607359,0.01548996
0.02968228,-0.008755433,-0.024572777,-0.06709669,0.032324947,-0.030229278,-0.022982748,-0.030229278,-0.04830626,-0.00023910959,0.010273813,-0.0016456614,0.019055063,0.008307277,-0.07135081,-0.038458377,-0.01401996,-0.079097606,-0.01986853,-0.034495868,-0.04757004,-0.046328105,0.037154924,0.0056436877,-0.005082114,-0.0044149966,0.06521858,0.028763603,-0.019882396,0.012689121,-0.0012209793,0.020910263,0.0033512216,-0.016130205,-0.0047653266,-0.054463133,-0.00010814866,-0.012654136,0.05861419,0.04094941,-0.017738905,-0.033038422,-0.028831981,-0.0414843,0.027120806,-0.005114394,0.036332883,-0.03158701,0.044359174,-0.060318366,0.018795248,-0.019513777,0.022409448,-0.041561566,-0.009286353,0.05708783,0.02180698,0.026463589,0.047829736,0.066610746,0.06948936,0.030666668,0.032746565,-0.013919477,0.005954973,0.06904737,-0.0022299336,-0.0066545554,0.022190908,0.020702478,0.042919908,0.028800089,0.050309326,-0.0068526617,0.008295539,0.019764943,0.0012743647,-0.010340564,0.014099068,0.02832489,0.0009159257,0.0099931555,0.0031937333,0.008954484,0.038035706,-0.010759421,-0.0032247945,-0.03847702,0.049493894,-0.025502203,-0.037836887,0.008996336,-0.0014737027,0.019422706,0.03452936,0.03452936,0.018167995,-0.021681009,-0.021692727,0.03409983,0.017224751,0.01867928,0.0030805215,0.0155380275,-0.0049692146,-0.016864233,-0.040826622,-0.0056099347,-0.0056099347,-0.0020908846,-0.011148061,-0.007389871,0.06528756,-0.03757637,-0.025933746,-0.02159639,-0.05801176,0.0040951194,-0.0072325827,-0.005799873,0.0040951194,-0.034371264,0.030454261,0.06341184,0.060012475,0.037634227,-0.062593795,-0.04335331,-0.012381997,0.007953124,0.007953124,0.050937846,0.050937846,0.018326731,-0.008365357,0.015399723,0.0053846426,0.0049784016,-0.0065308292,-0.0132160615,0.047912486,0.034016,-0.029260287,0.0036976463,-0.04279005
-0.007169622,0.024139272,0.03143019,0.012328382,0.0034552026,-0.019821497,-0.010660213,-0.019821497,0.04096859,0.0031116765,0.033067193,-0.005187674,0.06616957,-0.027229339,0.015101371,0.048009228,-0.0012119318,0.032626376,-0.013754537,-0.022618085,0.008209416,0.06045267,0.029095432,0.07946069,0.10084367,-0.03783084,0.07320758,0.018449428,-0.0077131065,0.038123008,-0.04820502,-0.029499842,0.0095421625,-0.00078912533,0.05553439,-0.041507546,-0.0145549085,0.04320668,0.03927722,-0.017562473,-0.030443246,0.038456023,0.03594642,0.019885084,0.0050483714,-0.018083092,-0.009562398,0.05400981,0.057121363,0.052974466,0.04116374,0.0223011,0.007023931,0.016831683,0.02132936,0.018718971,0.030359164,0.050900545,0.04827905,-0.011987005,0.089881875,0.053784803,0.053816546,0.051106215,0.069546804,0.057195902,0.057445113,0.059014257,0.060942788,0.061490905,0.08400954,0.071041584,0.029305724,0.05388134,0.049201053,0.0705922,0.06225554,0.06886218,0.008294993,0.0376759,0.051728066,0.03175519,0.035632968,0.047693517,0.008781251,0.0025650186,0.024135547,0.042196404,0.038292397,-0.015793301,0.048956353,0.0104854,0.0068358975,0.010990927,0.042208046,0.042208046,0.014595633,-0.09241646,0.024112256,0.08059384,0.06699655,0.0020091196,0.005392859,0.02322946,-0.014237024,0.049549773,-0.022864804,0.0265719,0.0265719,-0.025352918,0.024712022,0.041203093,0.06420775,0.005343919,-0.029403703,-0.004412189,-0.029848278,-0.0070725833,-0.027589146,0.033355035,-0.0070725833,0.059506334,0.020351052,-0.0045976434,0.013377132,0.044925977,0.03166575,0.0041466765,-0.020247057,-0.019501122,-0.019501122,0.030880433,0.030880433,0.08354733,0.019126976,0.031484615,0.038328588,0.008691567,0.060651306,0.067702085,0.087956056,0.031323023,0.08754587,0.055155918,-0.020279452
0.030112123,0.03367048,0.009854812,0.0035793057,-0.014600074,0.0243036,0.030105524,0.0243036,-0.0025157428,-0.011751825,0.032899477,0.02839036,0.028646616,0.076698534,0.02629405,0.06733652,-0.016063835,0.0024880832,0.024103263,0.028160568,-0.035991654,0.026712447,-0.047711913,0.037095852,0.013596475,0.02288379,0.08721442,0.051924784,0.022476565,0.06812028,-0.04112528,-0.03230833,0.024727464,0.0124500245,0.05659289,0.017533217,-0.14872788,0.013474721,0.05972505,0.021984814,0.05099697,0.0063791825,0.010387799,0.009127113,-0.009581237,0.006134673,0.048251502,0.062263492,0.06388004,0.0680647,0.044669833,0.067516,0.045304455,0.027256923,0.03543473,0.026983405,0.028396443,0.030318148,0.054503042,-0.030577505,0.076111875,0.005998352,0.05156872,0.017235734,0.047602918,0.0013788666,0.04582476,0.0063283085,0.0363798,0.014675994,0.0505763,0.0048112543,0.041542534,0.056173407,0.030818684,-0.016179442,0.06095486,0.03861491,0.038366504,0.049187366,0.051755603,0.05291813,0.022961134,0.06550792,0.017397245,0.031237427,0.011419037,0.022012135,0.030992797,0.057062037,-0.006991692,0.0070433314,0.012006927,0.0070344037,-0.00380547,-0.00380547,0.008829446,-0.015598044,-0.014321449,0.029866755,0.033817615,0.0035316802,0.0127009945,0.010256559,0.017717259,0.01494973,-0.124246836,0.036397394,0.036397394,0.0036509188,0.023444293,0.023230996,0.08175116,0.004137527,-0.064110525,0.020920001,0.05306971,0.02049642,0.02982034,-0.0005653931,0.02049642,-0.025390424,0.028587636,-0.0785652,-0.04865103,-0.029840436,0.030070607,0.055218507,0.055413302,0.00495738,0.00495738,0.036730364,0.036730364,0.049538665,0.0004799412,0.041025627,0.04552441,-0.09955258,0.106784485,-0.18304095,-0.04986201,0.030622305,0.04389235,0.061049107,0.011389117
0.04070128,-0.010136802,0.03846487,0.10938683,-0.03189583,0.055185188,0.053942993,0.055185188,-0.022651214,0.014997411,-0.006192039,0.050983872,0.05225498,-0.009957531,-0.024942493,-0.007100164,0.018246735,-0.04153999,-0.04439387,-0.08066059,0.02248122,0.009808633,-0.0062309713,0.015474129,0.0884182,0.06647374,0.018188754,-0.044904284,-0.030542774,0.01176692,-0.015333077,-0.015878994,-0.011638061,-0.023023661,0.0028485607,0.006668142,0.028180901,0.011925735,0.028201088,0.04439625,0.07527886,0.054206606,0.03245623,0.058092352,0.020945432,-0.021403065,0.08337289,-0.011520152,0.05741976,0.04026206,-0.019490374,-0.01135097,-0.0006270542,0.031871546,-0.02975342,-0.009295487,-0.057651844,-0.019873226,-0.04369206,-0.054039698,-0.026516423,-0.016554933,-0.028915795,0.052617755,0.020478535,-0.035190675,-0.045874983,0.008193744,0.0905429,-0.032969996,-0.014943509,-0.018193334,0.029315723,-0.04523372,-0.024361817,0.013654884,-0.014967308,0.061034594,0.035479233,-0.0016775362,-0.02934029,-0.023077875,-0.014655508,0.028575262,0.05714265,0.012600943,0.025349628,0.042647947,0.019680968,0.002701728,-0.010320087,-0.04804339,-0.05106834,-0.059776515,0.028058128,0.028058128,-0.0025921252,0.016882822,0.042607557,0.052863896,0.011993853,-0.032841437,-0.043918617,-0.04755585,-0.064055204,0.05863549,0.026331957,0.039014418,0.039014418,-0.0048199,-0.04702231,0.026446687,0.004445727,-0.016176844,0.013010345,-0.008954012,0.061760794,-0.0072535723,0.05915993,0.0188841,-0.0072535723,-0.07823086,0.033940237,-0.018560007,-0.032850925,-0.011502804,-0.04043557,0.032287795,-0.013532884,0.014548306,0.014548306,0.039091226,0.039091226,0.03271065,0.031273566,-0.008157108,-0.016758231,-0.06417258,0.014096383,-0.028745776,0.019216243,-0.002584319,-0.0073871007,-0.00096791453,-0.019158196
